subsite_store,shipment_state,total,currency,bill_city,bill_zipcode,bill_country_iso_name,quantity,completed_year,completed_month,completed_day
Klippkungen,shipped,809.0,SEK,Landskrona,26152,SE,1,2019,11,20
Klippkungen,shipped,342.0,NOK,Nærbø,4365,NO,1,2019,9,11
Klippkungen,shipped,387.0,SEK,Motala,59155,SE,1,2019,9,11
Klippkungen,shipped,337.0,NOK,Dombås,2660,NO,1,2019,9,28
Klippkungen,shipped,348.0,NOK,Skjervøy,9180,NO,1,2019,10,10
Klippkungen,shipped,321.0,SEK,Arjeplog,93831,SE,1,2019,9,12
Klippkungen,shipped,816.0,SEK,Helsingborg,25460,SE,1,2019,11,14
Klippkungen,shipped,816.0,SEK,Helsingborg,25460,SE,1,2019,11,14
Klippkungen,shipped,128.0,SEK,Huddinge,14149,SE,1,2019,10,10
Klippkungen,shipped,1084.0,SEK,Borlänge,78443,SE,1,2019,10,18
Klippkungen,shipped,382.0,NOK,Steinkjer,7712,NO,1,2019,10,10
Klippkungen,shipped,409.0,NOK,Lindesnes,4520,NO,1,2019,10,10
Klippkungen,shipped,403.0,NOK,Vaksdal,5725,NO,1,2019,9,15
Klippkungen,shipped,398.0,NOK,Herøy,8850,NO,1,2019,9,16
Klippkungen,shipped,805.0,SEK,Hällekis,53394,SE,1,2019,9,16
Klippkungen,shipped,291.0,SEK,Sågmyra,79022,SE,1,2019,10,10
Klippkungen,shipped,376.0,SEK,Mölndal,43126,SE,2,2019,9,17
Klippkungen,ready,376.0,SEK,Mölndal,43133,SE,2,2019,9,23
Klippkungen,shipped,1270.0,SEK,Borås,50762,SE,1,2019,9,19
Klippkungen,shipped,766.82,SEK,Fjärdhundra,74970,SE,2,2019,12,5
Klippkungen,shipped,1114.9,SEK,Saltsjö-Boo,13244,SE,1,2019,9,18
Klippkungen,shipped,1114.9,SEK,Saltsjö-Boo,13244,SE,1,2019,9,18
Klippkungen,shipped,557.8,DKK,Vejle,7100,DK,1,2019,9,19
Klippkungen,shipped,796.0,SEK,Farsta,12358,SE,1,2019,10,10
Klippkungen,shipped,326.0,SEK,Skelleftehamn,93231,SE,1,2019,9,19
Klippkungen,shipped,640.0,SEK,Åsbro,69460,SE,1,2019,9,19
Klippkungen,ready,1155.0,SEK,Gävle,80430,SE,1,2019,11,20
Klippkungen,shipped,757.0,SEK,Östersund,83153,SE,1,2019,10,10
Klippkungen,shipped,757.0,SEK,Östersund,83153,SE,1,2019,10,10
Klippkungen,shipped,402.0,NOK,Oslo,1152,NO,1,2019,9,21
Klippkungen,shipped,335.0,NOK,Kleppstad,8313,NO,1,2019,10,10
Klippkungen,shipped,575.0,SEK,Falkenberg,31135,SE,1,2019,10,30
Klippkungen,shipped,458.9,SEK,Varberg,43252,SE,1,2019,10,10
Klippkungen,shipped,654.0,SEK,Mölndal,43133,SE,4,2019,9,23
Klippkungen,shipped,535.0,SEK,Fellingsbro,73271,SE,1,2019,10,10
Klippkungen,shipped,390.0,NOK,Bergen,5081,NO,1,2019,9,23
Klippkungen,shipped,537.0,SEK,Jokkmokk,96233,SE,1,2019,9,25
Klippkungen,shipped,829.0,SEK,Ullared,31160,SE,1,2019,10,10
Klippkungen,shipped,128.0,SEK,Uppsala,75445,SE,1,2019,10,10
Klippkungen,shipped,315.0,SEK,Skokloster,74696,SE,1,2019,10,10
Klippkungen,shipped,176.0,SEK,Sundsvall,85352,SE,1,2019,10,10
Klippkungen,shipped,441.0,SEK,Norsborg,14556,SE,1,2019,10,10
Klippkungen,shipped,307.0,NOK,Brattvåg,6270,NO,2,2019,11,3
Klippkungen,shipped,347.0,SEK,Borlänge,78434,SE,1,2019,12,2
Klippkungen,shipped,297.0,SEK,Vislanda,34250,SE,1,2019,10,10
Klippkungen,shipped,1042.0,SEK,Hofors,81333,SE,2,2019,10,15
Klippkungen,shipped,1213.0,SEK,Gävle,80425,SE,1,2019,9,28
Klippkungen,shipped,327.0,SEK,Sölvesborg,29439,SE,1,2019,10,11
Klippkungen,shipped,352.0,NOK,Storslett,9151,NO,1,2019,9,28
Klippkungen,shipped,235.0,SEK,Arvika,67152,SE,1,2019,10,10
Klippkungen,shipped,1407.0,SEK,Alsen,83593,SE,1,2019,11,14
Klippkungen,shipped,617.0,SEK,Göteborg,415 23,SE,1,2019,10,7
Klippkungen,shipped,376.0,NOK,Odda,5750,NO,1,2019,9,30
Klippkungen,shipped,138.0,SEK,Skänninge,59634,SE,1,2019,10,10
Klippkungen,shipped,1473.0,SEK,Loftahammar,59095,SE,1,2019,9,30
Klippkungen,shipped,374.0,NOK,Kristiansand S,4624,NO,1,2019,10,30
Klippkungen,shipped,385.0,NOK,Trondheim,7028,NO,1,2019,10,2
Klippkungen,shipped,975.24,DKK,Søllested,4920,DK,1,2019,10,28
Klippkungen,shipped,2493.62,DKK,Jægerspris,3630,DK,2,2019,10,29
Klippkungen,shipped,654.0,SEK,Värmdö,13935,SE,1,2019,12,17
Klippkungen,shipped,257.0,SEK,Ingelstad,355 72,SE,1,2019,10,3
Klippkungen,shipped,63.66,EUR,Lahti,15140,FI,1,2019,10,3
Klippkungen,shipped,550.0,SEK,Gävle,80251,SE,1,2019,10,22
Klippkungen,shipped,168.0,SEK,Falun,791 43,SE,1,2019,10,3
Klippkungen,shipped,186.0,SEK,Flen,64292,SE,1,2019,10,10
Klippkungen,shipped,419.0,NOK,Vestnes,6390,NO,1,2019,10,4
Klippkungen,shipped,889.0,DKK,Kastrup,2770,DK,1,2019,11,24
Klippkungen,shipped,394.0,SEK,Väderstad,59022,SE,1,2019,10,25
Klippkungen,shipped,300.0,SEK,Laholm,31234,SE,1,2019,10,10
Klippkungen,shipped,476.0,SEK,Partille,43336,SE,1,2019,10,23
Klippkungen,shipped,2457.0,DKK,Rødby,4970,DK,1,2019,11,16
Klippkungen,shipped,398.0,NOK,Røst,8064,NO,2,2019,10,18
Klippkungen,shipped,515.0,SEK,Hultsfred,577 91,SE,1,2019,10,6
Klippkungen,shipped,757.69,DKK,Brøndby,2605,DK,1,2019,10,18
Klippkungen,shipped,757.69,DKK,Brøndby,2605,DK,1,2019,10,18
Klippkungen,shipped,416.0,SEK,Hunnebostrand,456 92,SE,1,2019,10,6
Klippkungen,shipped,416.0,SEK,Hunnebostrand,456 92,SE,1,2019,10,6
Klippkungen,shipped,267.0,SEK,Vara,53495,SE,1,2019,10,30
Klippkungen,shipped,615.0,SEK,Göteborg,41523,SE,1,2019,10,10
Klippkungen,shipped,398.0,NOK,Gjettum,1346,NO,1,2019,10,10
Klippkungen,shipped,397.0,NOK,Nesttun,5228,NO,1,2019,10,7
Klippkungen,shipped,234.0,SEK,Göteborg,41531,SE,1,2019,10,10
Klippkungen,shipped,325.0,NOK,Rasta,1476,NO,1,2019,10,10
Klippkungen,shipped,187.0,SEK,Djura,79393,SE,1,2019,10,10
Klippkungen,shipped,197.0,SEK,Västra Frölunda,42144,SE,1,2019,10,10
Klippkungen,shipped,198.0,SEK,Skene,51163,SE,1,2019,10,10
Klippkungen,shipped,278.45,DKK,Hobro,9500,DK,1,2019,11,10
Klippkungen,shipped,269.9,SEK,Tibro,54332,SE,1,2019,10,10
Klippkungen,shipped,128.0,SEK,Marieholm,24172,SE,1,2019,10,10
Klippkungen,shipped,325.0,SEK,Holsljunga,51264,SE,1,2019,10,10
Klippkungen,shipped,862.9,SEK,Holsljunga,51264,SE,1,2019,11,17
Klippkungen,shipped,386.0,SEK,Vimmerby,59832,SE,1,2019,10,10
Klippkungen,shipped,346.0,NOK,Trondheim,7036,NO,1,2019,10,10
Klippkungen,shipped,247.0,SEK,Råneå,95591,SE,1,2019,10,10
Klippkungen,shipped,584.0,SEK,Stånga,62360,SE,1,2019,10,10
Klippkungen,shipped,484.0,SEK,Hallstahammar,73491,SE,1,2019,10,10
Klippkungen,shipped,128.0,SEK,Karlstad,65221,SE,1,2019,10,10
Klippkungen,shipped,128.0,SEK,Lomma,23438,SE,1,2019,10,10
Klippkungen,shipped,619.0,SEK,Vagnhärad,61971,SE,1,2019,11,4
Klippkungen,shipped,177.0,SEK,Ydre,57063,SE,1,2019,10,10
Klippkungen,shipped,237.0,SEK,Mörbylånga,38662,SE,1,2019,10,10
Klippkungen,shipped,128.0,SEK,Skellefteå,93192,SE,1,2019,10,10
Klippkungen,shipped,253.0,SEK,Skövde,54155,SE,1,2019,10,10
Klippkungen,shipped,379.0,SEK,Landvetter,43836,SE,1,2019,10,10
Klippkungen,shipped,462.0,SEK,Östervåla,74046,SE,1,2019,10,10
Klippkungen,shipped,296.0,SEK,Luleå,97441,SE,1,2019,10,10
Klippkungen,shipped,386.0,SEK,Gusum,61571,SE,1,2019,10,10
Klippkungen,shipped,197.0,SEK,Skurup,27433,SE,1,2019,10,10
Klippkungen,shipped,209.0,DKK,Grindsted,7200,DK,1,2019,10,10
Klippkungen,shipped,395.0,NOK,Hurdal,2090,NO,1,2019,10,10
Klippkungen,shipped,539.0,SEK,Bromma,16837,SE,1,2019,10,10
Klippkungen,shipped,177.0,SEK,Gärsnäs,27261,SE,1,2019,10,10
Klippkungen,shipped,187.0,SEK,Ekerö,17832,SE,1,2019,10,10
Klippkungen,shipped,277.0,SEK,Axmar,81794,SE,1,2019,10,10
Klippkungen,shipped,277.0,SEK,Axmar,81794,SE,1,2019,10,10
Klippkungen,shipped,276.0,SEK,Vinninga,53171,SE,1,2019,10,10
Klippkungen,shipped,565.0,SEK,Handen,13645,SE,1,2019,10,10
Klippkungen,shipped,565.0,SEK,Handen,13645,SE,1,2019,10,10
Klippkungen,shipped,764.0,SEK,Handen,13645,SE,1,2020,1,25
Klippkungen,shipped,402.0,NOK,Solbergelva,3057,NO,1,2019,10,10
Klippkungen,shipped,446.0,SEK,Varberg,43252,SE,1,2020,1,16
Klippkungen,shipped,314.0,SEK,Knivsta,74191,SE,1,2019,10,10
Klippkungen,shipped,327.0,SEK,Furulund,24494,SE,1,2019,10,11
Klippkungen,shipped,932.0,SEK,Tyresö,13555,SE,1,2019,10,20
Klippkungen,shipped,410.0,SEK,Floda,44837,SE,1,2019,10,11
Klippkungen,shipped,425.0,SEK,Vilhelmina,91299,SE,1,2019,11,4
Klippkungen,shipped,665.0,SEK,Hindås,43854,SE,1,2019,10,12
Klippkungen,shipped,536.0,SEK,Genarp,24798,SE,1,2019,12,15
Klippkungen,shipped,945.0,SEK,Romakloster,62244,SE,1,2020,1,8
Klippkungen,shipped,357.0,NOK,Arendal,4844,NO,1,2019,10,13
Klippkungen,shipped,404.0,NOK,Grimstad,4885,NO,1,2019,10,26
Klippkungen,shipped,323.0,NOK,Fyllingsdalen,5142,NO,1,2019,11,13
Klippkungen,shipped,1402.91,DKK,Rude,4243,DK,1,2019,10,15
Klippkungen,shipped,1092.0,SEK,Linköping,58236,SE,1,2019,10,15
Klippkungen,shipped,673.0,SEK,Kungälv,44247,SE,1,2019,10,15
Klippkungen,shipped,673.0,SEK,Kungälv,44247,SE,1,2019,10,15
Klippkungen,shipped,659.8,SEK,Zinkgruvan,69676,SE,1,2019,10,16
Klippkungen,shipped,4109.78,SEK,Upplands Väsby,19434,SE,1,2019,10,21
Klippkungen,shipped,401.0,NOK,Hovet,3577,NO,1,2019,10,17
Klippkungen,shipped,642.45,DKK,Slagelse,4200,DK,1,2019,10,17
Klippkungen,shipped,386.0,NOK,Follebu,2656,NO,1,2019,10,22
Klippkungen,shipped,401.0,NOK,Stokmarknes,8450,NO,1,2019,10,22
Klippkungen,shipped,423.36,NOK,Hovet,3577,NO,1,2019,10,18
Klippkungen,shipped,402.0,NOK,Hovet,3577,NO,1,2019,10,18
Klippkungen,shipped,416.0,SEK,Fågelmara,37377,SE,1,2019,12,21
Klippkungen,shipped,594.88,DKK,Frederiksberg,2000,DK,1,2019,10,30
Klippkungen,shipped,594.88,DKK,Frederiksberg,2000,DK,1,2019,10,30
Klippkungen,shipped,796.0,SEK,Göteborg,41523,SE,2,2019,10,24
Klippkungen,shipped,384.0,SEK,Landskrona,26152,SE,1,2019,10,20
Klippkungen,shipped,188.0,NOK,Atna,2476,NO,1,2019,10,21
Klippkungen,shipped,1517.8,SEK,Lycksele,92146,SE,1,2019,10,27
Klippkungen,shipped,266.0,NOK,Mehamn,9770,NO,1,2019,11,9
Klippkungen,shipped,399.0,NOK,Klæbu,7540,NO,1,2019,10,22
Klippkungen,shipped,485.0,SEK,Jokkmokk,96233,SE,1,2019,11,24
Klippkungen,shipped,636.0,SEK,Sollerön,79290,SE,1,2019,12,13
